key_gvkey,gvkey,conm,cik,fyear,cmonth,cyear,datadate,indfmt,sich,consol,popsrc,datafmt,curcd,fyr,act,ap,aqc,aqs,acqsc,at,ceq,che,cogs,csho,dlc,dp,dpc,dt,dvpd,exchg,gdwl,ib,ibc,intan,invt,lct,lt,ni,capx,oancf,ivncf,fincf,oiadp,pi,ppent,ppegt,rectr,sale,seq,txt,xint,xsga,costat,mkvalt,prcc_f,recch,invch,apalch,txach,aoloch,gdwlip,spi,wdp,rcp
6644643830,66446,QUANTA SERVICES INC,1050915,2019,12,2019,12/31/2019,INDL,1731,C,D,STD,USD,12,3830.986,798.718,387.966,723.443,223.3,8331.682,4050.292,168.824,10263.394,142.36,167.344,280.198,282.068,1649.518,NA,11,2022.675,402.044,406.815,2436.409,55.719,2263.049,4277.851,402.044,261.762,526.551,-617.596,177.687,686.137,572.287,1671.023,2921.22,3349.179,12160.953,4050.292,165.472,66.89,931.224,A,5795.4756,40.71,-226.897,52.168,NA,NA,17.924,NA,-119.143,-13.892,NA
6644644196,66446,QUANTA SERVICES INC,1050915,2020,12,2020,12/31/2020,INDL,1731,C,D,STD,USD,12,3588.389,798.023,292.573,269.737,133.5,8398.272,4344.181,185.895,9316.569,138.3,99.898,301.96,307.086,1448.781,NA,11,2121.014,445.596,451.959,2556.669,50.472,2138.556,4049.3,445.596,260.052,1115.977,-499.323,-601.365,628.878,571.346,1817.501,3189.633,3169.915,11202.672,4344.181,119.387,45.013,955.265,A,9960.366,72.02,224.89,9.86,NA,NA,92.619,NA,-37.9,-19.29,-13.79
10024343646,100243,AMCOR PLC,1748790,2019,06,2019,6/30/2019,INDL,2670,C,D,STD,USD,6,5210.1,2303.4,-41.9,NA,215.4,17165,5609,601.6,7293.8,1624.5,794.2,349.7,NA,5314.4,NA,11,5156,429.5,436.7,7462.8,1953.8,4541.8,11490.3,430.2,332.2,734.5,10.2,-764.9,916.5,608.2,3975,7075.3,1864.3,9458.2,5609,171.5,207.9,898.2,A,18665.505,11.49,-83.7,3.2,63,NA,24.2,NA,-152.1,-31.1,-130.8
10024344012,100243,AMCOR PLC,1748790,2020,06,2020,6/30/2020,INDL,2670,C,D,STD,USD,6,4534.7,2170.8,0,NA,NA,16442.1,4625.9,742.6,9267,1561.8,290.3,607.2,NA,6589.2,NA,11,5339.3,619.9,624.3,7333.6,1831.9,3973.6,11755,612.2,399.5,1384.2,37.9,-1236.4,1199,811.2,4140.1,7363.9,1615.9,12467.5,4625.9,186.9,206.9,1394.3,A,15945.978,10.21,133.3,25.6,0.7,NA,-20,NA,-295,NA,-115.1
10087343830,100873,NIELSEN HOLDINGS PLC,1492633,2019,12,2019,12/31/2019,INDL,8700,C,D,STD,USD,12,1977,230,NA,NA,NA,14319,2195,454,2840,356.15,1025,738,756,8790,NA,11,5993,-415,-403,10874,0,2501,11931,-415,116,1066,-582,-544,991,-663,859,1987,NA,6498,2195,-260,397,1929,A,7229.845,20.3,4,0,NA,NA,-529,-1004,-1254,NA,NA
10087344196,100873,NIELSEN HOLDINGS PLC,1492633,2020,12,2020,12/31/2020,INDL,8700,C,D,STD,USD,12,2224,232,NA,NA,NA,14135,2051,610,2776,357.645,407,848,864,8779,NA,11,6040,-6,7,10510,0,1914,11892,-6,86,999,-537,-307,917,74,825,1999,NA,6290,2051,67,371,1749,A,7464.0512,20.87,-28,0,NA,NA,-35,-88,-451,-96,NA
10443243830,104432,NORWEGIAN CRUISE LINE HLDGS,1513761,2019,12,2019,12/31/2019,INDL,4400,C,D,STD,USD,12,730.145,100.777,0,NA,NA,16684.599,6515.579,252.876,3663.261,213.082,785.484,622.61,647.102,7048.062,NA,11,1388.931,930.228,930.228,2216.706,95.427,3584.39,10169.02,930.228,1637.17,1822.605,-1680.192,-53.388,1208.169,911.365,13371.941,17355.553,75.109,6462.376,6515.579,-18.863,289.091,968.336,A,12446.1196,58.41,-14.104,-6.155,NA,0,185.418,NA,-46.768,NA,-37.143
10443244196,104432,NORWEGIAN CRUISE LINE HLDGS,1513761,2020,12,2020,12/31/2020,INDL,4400,C,D,STD,USD,12,3557.544,83.136,0,NA,NA,18399.317,4354.105,3300.482,1693.061,315.636,142.585,717.84,739.619,12009.233,NA,11,98.134,-4012.514,-4012.514,599.003,82.381,1913.903,14045.212,-4012.514,946.545,-2556.243,-975.362,6579.211,-1876.338,-4000.047,13620.263,18046.356,20.578,1279.908,4354.105,12.467,453.636,745.345,A,8026.6235,25.43,30.797,10.555,NA,0,-1116.731,-1607.797,-1684.774,NA,NA
10536543830,105365,AMERICAN TOWER CORP,1053507,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,2553.8,148.1,2959.6,495.9,17.6,42801.6,5055.4,1578,2346.4,442.89,3422.7,1778.4,1804.3,31060.3,NA,11,6178.3,1887.8,1916.6,18496.7,0,5487.7,36214.7,1887.8,991.3,3752.6,-3987.5,521.7,2725.1,1916.4,19441.8,26683,604.5,7580.3,5055.4,-0.2,815.5,730.4,A,101784.9798,229.82,12.5,0,-14.4,NA,-231.1,NA,-58.9,NA,NA
10536544196,105365,AMERICAN TOWER CORP,1053507,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,2905.6,139.1,3799.1,179.6,14.9,47233.5,4093.5,1861.4,2454.4,444.33,1329.7,1882.3,1915.2,36711.8,NA,11,7282.7,1690.6,1691.5,21122.5,0,3655.5,42453,1690.6,1031.7,3881.4,-4784.6,1215.3,2926.1,1821.1,20597.9,28461.6,688.5,8041.5,4093.5,129.6,793.9,778.7,A,99734.3118,224.46,-175.5,0,-71,NA,-188,NA,-110.4,NA,NA
11017943830,110179,VENTAS INC,740260,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,NA,1145.7,0,NA,NA,24692.208,10445.892,146.102,2856.147,372.809,884.394,NA,1068.605,11842.519,NA,11,1051.161,433.016,439.297,1472.408,0,NA,13873.078,433.016,0,1437.783,-1585.299,160.674,848.153,382.987,NA,NA,1047.169,3870.296,10445.892,-56.31,460.662,165.996,A,21525.9917,57.74,NA,0,NA,0,-40.29,NA,-31.154,NA,NA
11017944196,110179,VENTAS INC,740260,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,NA,1133.066,NA,NA,NA,23929.404,10180.167,451.64,3028.842,374.609,596.017,NA,1130.482,12105.329,NA,11,1051.65,439.149,441.185,1376.944,0,NA,13415.723,439.149,0,1450.176,154.295,-1300.021,613.963,344.651,NA,NA,832.355,3797.201,10180.167,-96.534,479.141,154.396,A,18370.8254,49.04,NA,0,NA,0,121.828,NA,-62.485,-70.863,NA
11186443830,111864,COGNIZANT TECH SOLUTIONS,1058290,2019,12,2019,12/31/2019,INDL,7370,C,D,STD,USD,12,7611,239,NA,NA,NA,16204,11022,3424,10609,548,251,507,526,1711,NA,14,3979,1842,1842,5020,0,2983,5182,1842,392,2499,1588,-2569,2812,2485,2235,4277,3590,16783,11022,643,26,2855,A,33986.96,62.02,37,0,8,NA,56,NA,-416,-82,-217
11186444196,111864,COGNIZANT TECH SOLUTIONS,1058290,2020,12,2020,12/31/2020,INDL,7370,C,D,STD,USD,12,6851,389,1123,NA,NA,16923,10836,2724,10606,530,260,552,559,1780,NA,14,5031,1392,1392,6077,0,3540,6087,1392,398,3299,-1238,-2009,2394,2096,2264,4586,3402,16652,10836,704,24,3100,A,43433.5,81.95,264,0,109,NA,440,NA,-280,NA,-215
11216843830,112168,REPUBLIC SERVICES INC,1060391,2019,12,2019,12/31/2019,INDL,4953,C,D,STD,USD,12,1606,777.9,NA,NA,NA,22683.8,8118.2,47.1,6348.6,318.8,981.4,1107.3,1122.4,8952.5,NA,11,11633.4,1073.3,1073.8,11633.4,56.8,3064.6,14562.9,1073.3,1207.1,2352.1,-1719,-589,1767.6,1295.8,8627.1,17900.2,1125.9,10299.4,8118.2,222,380.2,1075.9,A,28574.044,89.63,-38.3,NA,6.4,NA,-195.7,NA,0.6,NA,-14.2
11216844196,112168,REPUBLIC SERVICES INC,1060391,2020,12,2020,12/31/2020,INDL,4953,C,D,STD,USD,12,1521.8,779,NA,NA,NA,23434,8483.9,38.2,6147.4,318.8,201.6,1138.5,1158.8,9174.3,NA,11,12046.4,967.2,969.6,12046.4,59.1,2282,14945.2,967.2,1194.6,2471.6,-1922.8,-612,1885.9,1142.7,8945,18776.6,1091.3,10153.6,8483.9,173.1,343.2,981.8,A,30700.44,96.3,13.8,NA,-46.7,NA,-108.4,NA,-262.8,NA,-20
11349043830,113490,CROWN CASTLE INTL CORP,1051470,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,1204,334,17,NA,NA,38457,10489,333,1986,416,399,1572,1573,23931,NA,11,10078,860,860,14914,0,1920,27968,860,2057,2698,-2081,-692,1591,881,20799,30467,596,5763,10489,21,703,614,A,59134.4,142.15,-96,0,40,0,183,NA,-15,NA,NA
11349044196,113490,CROWN CASTLE INTL CORP,1051470,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,1104,230,107,NA,NA,38768,9461,376,1969,431,458,1608,1614,25417,NA,11,10078,1056,1056,14511,0,1969,29307,1056,1624,3055,-1741,-1271,1585,1076,21626,32429,431,5840,9461,20,706,678,A,68610.89,159.19,166,0,-46,0,-50,NA,194,-63,362
11452443830,114524,EBAY INC,1065088,2019,12,2019,12/31/2019,INDL,7370,C,D,STD,USD,12,4706,270,93,NA,NA,18174,2870,2825,1873,796,1192,683,681,8399,NA,14,5153,1792,1792,5220,0,4066,15304,1786,554,3114,2787,-7091,2398,2207,2138,7097,700,10800,2870,415,311,5846,A,28743.56,36.11,-124,0,NA,NA,-76,NA,-129,NA,-77
11452444196,114524,EBAY INC,1065088,2020,12,2020,12/31/2020,INDL,7370,C,D,STD,USD,12,7190,332,0,NA,NA,19310,3561,3826,1892,684,190,608,609,8310,NA,14,4675,2542,2542,4687,0,4002,15749,5667,494,2419,3794,-5692,2717,3420,1867,6716,412,10271,3561,878,305,5054,A,34371,50.25,8,0,NA,NA,-176,NA,31,NA,-6
11462843830,114628,GOLDMAN SACHS GROUP INC,886982,2019,12,2019,12/31/2019,INDL,6211,C,D,STD,USD,12,NA,379821,803,NA,NA,992968,79062,219237,27827,361.8,238400,1704,1704,259374,NA,11,4196,8466,8466,4837,315403,NA,900990,8466,8443,23868,-24236,3367,24391,10583,24246,34196,314257,53922,90265,2117,13808,NA,A,83188.674,229.93,NA,-70140,NA,NA,81109,NA,0,NA,NA
11462844196,114628,GOLDMAN SACHS GROUP INC,886982,2020,12,2020,12/31/2020,INDL,6211,C,D,STD,USD,12,NA,472241,231,NA,NA,1163028,84729,263902,32565,358.8,287795,1902,1902,267433,NA,11,4332,9459,9459,4962,326848,NA,1065456,9459,6309,-13728,-34356,70380,19031,12479,25427,35547,376807,53498,95932,3020,6552,NA,A,94619.148,263.71,NA,-31585,NA,NA,2312,NA,0,NA,NA
11776843861,117768,NVIDIA CORP,1045810,2019,01,2020,1/31/2020,INDL,3674,C,D,STD,USD,1,13690,687,0,NA,NA,17315,12204,10897,3755,612,91,381,381,2643,NA,14,618,2796,2796,667,979,1784,5111,2796,489,4761,6145,-792,2861,2970,2292,3303,1657,10918,12204,174,52,3921,A,144695.16,236.43,-233,597,NA,NA,353,NA,-15,NA,NA
11776844227,117768,NVIDIA CORP,1045810,2020,01,2021,1/31/2021,INDL,3674,C,D,STD,USD,1,16055,1201,8524,1332,NA,28791,16893,11561,4982,620,1120,1098,1098,7718,NA,14,4193,4332,4332,6930,1826,3925,11898,4332,1128,5822,-19675,3804,4799,4409,2856,4264,2429,16675,16893,77,184,5796,A,322145.8,519.59,-550,-524,NA,NA,371,NA,-267,NA,NA
11812243830,118122,APTIV PLC,1521332,2019,12,2019,12/31/2019,INDL,3714,C,D,STD,USD,12,5319,2463,334,NA,NA,13459,3819,428,11140,255.288,487,709,723,4521,NA,11,2407,990,1009,3593,1286,4054,9448,990,781,1624,-1111,-649,1432,1141,3722,6330,2569,14357,3819,132,164,1076,A,24244.7014,94.97,-74,8,133,NA,-242,NA,-167,-8,-148
11812244196,118122,APTIV PLC,1521332,2020,12,2020,12/31/2020,INDL,3714,C,D,STD,USD,12,7465,2571,49,NA,NA,17522,7905,2853,10506,270.025,190,764,773,4501,NA,11,2580,1804,1822,3671,1297,4046,9422,1804,584,1413,-626,1613,820,1871,3681,6991,2812,13066,7905,49,164,976,A,35181.5573,130.29,-243,-8,NA,NA,406,NA,1294,NA,-136
11931443830,119314,BOOKING HOLDINGS INC,1075531,2019,12,2019,12/31/2019,INDL,7370,C,D,STD,USD,12,9833,1239,NA,NA,NA,21402,5933,7330,0,41.417,1149,469,699,9251,NA,14,2913,4865,4865,4867,0,5366,15469,4865,368,4865,7050,-8220,5420,5958,1358,2285,1680,15066,5933,1093,266,9177,A,85059.3354,2053.73,-323,0,NA,0,-218,NA,-75,NA,NA
11931444196,119314,BOOKING HOLDINGS INC,1075531,2020,12,2020,12/31/2020,INDL,7370,C,D,STD,USD,12,12206,735,0,NA,NA,21874,4893,11083,0,40.96,1144,458,706,12539,NA,14,1895,59,59,3707,0,3425,16981,59,286,85,2637,1528,497,567,1285,2438,529,6840,4893,508,356,5885,A,91228.9792,2227.27,891,0,NA,0,-1911,-1062,-1228,-100,-149
12107743738,121077,F5 NETWORKS INC,1048695,2019,09,2019,9/30/2019,INDL,7373,C,D,STD,USD,9,1511.586,62.627,611.55,NA,NA,3390.275,1761.497,972.282,297.404,60.367,0,59.846,68.507,0,NA,14,1065.379,427.734,427.734,1174.282,34.401,1105.526,1628.778,427.734,103.542,747.841,-414.634,-155.447,595.278,541.111,223.426,418.185,401.436,2242.447,1761.497,113.377,0,1289.919,A,8476.7341,140.42,-18.305,-3.832,74.71,NA,12.527,NA,-76.815,-6.273,-28.8
12107744104,121077,F5 NETWORKS INC,1048695,2020,09,2020,9/30/2020,INDL,7373,C,D,STD,USD,9,1793.476,64.472,955.574,NA,NA,4677.92,2232.268,1209.889,322.146,61.099,65.285,94.104,95.857,773.047,NA,14,1858.966,307.441,307.441,2084.866,27.898,1288.279,2445.652,307.441,59.94,660.898,-747.002,337.243,473.151,396.397,529.919,770.097,434.279,2350.822,2232.268,88.956,NA,1461.421,A,7501.1242,122.77,46.502,6.503,34.742,NA,-90.322,NA,-80.884,-9.673,-24.401
12138243830,121382,SBA COMMUNICATIONS CORP,1034054,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,334.271,31.846,773.957,0,NA,9759.941,-3667.007,138.552,493.031,111.775,769.105,697.078,717.436,12860.84,NA,14,0,146.991,147.284,3626.773,0,1048.293,13410.896,146.991,154.236,970.045,-947.158,-62.314,631.819,186.889,5366.819,8557.997,158.438,2014.645,-3667.007,39.605,416.395,192.717,A,26936.6573,240.99,-12.146,0,-5.951,0,13.626,NA,-15.685,NA,NA
12138244196,121382,SBA COMMUNICATIONS CORP,1034054,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,472.99,109.969,271.418,NA,NA,9158.018,-4824.382,340.231,476.528,109.819,260.037,721.97,742.028,13426.196,NA,14,0,24.104,24.047,3156.15,0,614.801,13967.206,24.104,128.566,1126.033,-446.366,-469.017,690.373,-17.749,5050.886,8497.526,108.884,2083.138,-4824.382,-41.796,413.402,194.267,A,30983.2345,282.13,38.195,0,13.173,0,-2.655,NA,-36.045,NA,NA
12171843830,121718,JUNIPER NETWORKS INC,1043604,2019,12,2019,12/31/2019,INDL,3576,C,D,STD,USD,12,3209.8,219.5,278.2,NA,NA,8837.7,4610.6,2018.4,1613.8,335.9,42.3,218.7,210.3,1884.3,NA,11,3337.1,345,345,3522.9,90.6,1543.9,4227.1,345,109.6,528.9,-528.2,-1228.8,496,414.4,1000.6,2216.3,879.7,4445.4,4610.6,69.4,88.7,2116.9,A,8273.217,24.63,-118.1,NA,-33.9,-40.5,-99.8,NA,-69.1,NA,-36.1
12171844196,121718,JUNIPER NETWORKS INC,1043604,2020,12,2020,12/31/2020,INDL,3576,C,D,STD,USD,12,3271.2,277,484,NA,NA,9378.3,4543.5,1822.2,1671.3,327.7,470.6,206.7,212.4,2339.9,NA,11,3669.6,257.8,257.8,3936.3,210.2,2161.1,4834.8,257.8,100.4,612,-288.9,-222.4,446,265.2,946.9,2263.8,964.1,4445.1,4543.5,7.4,77,2121.1,A,7376.527,22.51,-76.1,NA,99.1,-57.2,-56.3,NA,-147.9,NA,-68
12443443830,124434,BLACKROCK INC,1364742,2019,12,2019,12/31/2019,INDL,6282,C,D,STD,USD,12,NA,874,1510,NA,96,168622,33547,4846,8656,155.199,0,279,405,5926,NA,11,14562,4476,4526,32931,1249,NA,133693,4476,254,2884,-2014,-2583,5604,5787,1384,2264,3179,14539,33547,1261,203,NA,A,NA,502.7,-433,-21,-53,NA,-2101,NA,-53,NA,NA
12443444196,124434,BLACKROCK INC,1364742,2020,12,2020,12/31/2020,INDL,6282,C,D,STD,USD,12,NA,897,0,NA,NA,176982,35283,8681,9548,152.533,0,338,358,8263,NA,11,14551,4932,5286,32814,1964,NA,139326,4932,194,3743,-254,244,6319,6524,1330,2428,3535,16205,35283,1238,205,NA,A,NA,721.54,-313,160,372,NA,-2833,NA,-262,-12,NA
12559543830,125595,AKAMAI TECHNOLOGIES INC,1086222,2019,12,2019,12/31/2019,INDL,7370,C,D,STD,USD,12,2231.613,138.946,165.329,NA,NA,7006.886,3657.958,1536.994,698.556,162.001,139.463,406.236,486.531,2671.435,NA,14,1600.265,478.035,478.035,1779.696,0,693.336,3348.928,478.035,562.077,1058.304,-1667.934,-35.677,583.518,531.385,1910.603,3789.513,551.943,2893.617,3657.958,53.35,55.565,1205.307,A,13993.6464,86.38,-64.471,0,8.769,NA,-47.161,NA,-34.6,NA,-22.68
12559544196,125595,AKAMAI TECHNOLOGIES INC,1086222,2020,12,2020,12/31/2020,INDL,7370,C,D,STD,USD,12,1929.531,118.546,127.999,NA,NA,7764.13,4251.296,1098.073,812.374,162.71,154.801,445.209,541.212,2776.912,NA,14,1674.371,557.054,557.054,1909.095,0,758.17,3512.834,557.054,731.872,1215,-1042.974,-223.641,721.674,602.976,2272.217,4314.035,660.052,3198.149,4251.296,45.922,73.45,1218.892,A,17082.9229,104.99,-90.381,0,39.211,NA,-18.713,NA,-74.14,-11,-37.286
12613643830,126136,CHARTER COMMUNICATIONS INC,1091667,2019,12,2019,12/31/2019,INDL,4841,C,D,STD,USD,12,6471,786,0,NA,NA,148188,31445,3483,29224,209.976,3718,9926,9926,80333,NA,14,29554,1668,1992,104771,0,12385,109377,1668,7195,11748,-7331,-1633,6614,2431,35683,63339,2227,45764,31445,439,3797,NA,A,101855.1581,485.08,-505,0,NA,NA,-500,NA,-207,-121,NA
12613644196,126136,CHARTER COMMUNICATIONS INC,1091667,2020,12,2020,12/31/2020,INDL,4841,C,D,STD,USD,12,3906,763,0,NA,NA,144206,23805,998,30093,193.731,1243,9704,9704,84160,NA,14,29554,3222,3676,103375,0,9875,113925,3222,7415,14562,-8157,-8953,8620,4302,35571,67210,2201,48417,23805,626,3848,NA,A,128162.7431,661.55,26,0,NA,NA,167,NA,-400,-10,NA
12629643830,126296,EXPEDIA GROUP INC,1324424,2019,12,2019,12/31/2019,INDL,4700,C,D,STD,USD,12,7735,1921,-80,NA,58,21416,3967,4620,2077,142.599,868,910,910,5589,NA,14,8127,565,572,9931,0,10714,15865,565,1160,2767,-1553,175,961,775,2809,5642,2524,12067,3967,203,173,8119,A,15420.6559,108.14,-368,0,NA,NA,1559,NA,-58,NA,-24
12629644196,126296,EXPEDIA GROUP INC,1324424,2020,12,2020,12/31/2020,INDL,4700,C,D,STD,USD,12,5634,602,0,0,NA,18690,1510,4159,1680,143.597,126,893,1068,8855,NA,14,7380,-2612,-2728,8895,0,5406,14664,-2612,797,-3834,-263,4077,-1527,-3151,2831,6120,701,5199,2532,-423,360,4153,A,19012.2428,132.4,1781,0,NA,NA,-4683,-974,-1193,NA,-231
12655443769,126554,AGILENT TECHNOLOGIES INC,1090872,2019,10,2019,10/31/2019,INDL,3826,C,D,STD,USD,10,3189,354,1408,198,35,9452,4748,1382,2140,309.071,616,239,238,1792,NA,11,3593,1071,1071,4700,679,2080,4704,1071,155,1021,-1590,-299,1035,919,850,1775,930,5163,4748,-152,74,1749,A,23412.1283,75.75,-106,-36,52,NA,-49,NA,-103,NA,-44
12655444135,126554,AGILENT TECHNOLOGIES INC,1090872,2020,10,2020,10/31/2020,INDL,3826,C,D,STD,USD,10,3415,354,0,NA,NA,9627,4873,1441,2271,306,126,305,308,2462,NA,11,3602,719,719,4433,720,1467,4754,719,119,921,-147,-717,1034,842,1020,2049,1038,5339,4873,123,78,1729,A,31239.54,102.09,-107,-68,31,NA,-181,NA,-166,NA,-55
12897843830,128978,PACKAGING CORP OF AMERICA,75677,2019,12,2019,12/31/2019,INDL,2650,C,D,STD,USD,12,2478.4,351.9,0,NA,NA,7235.8,3071,767.4,4931.3,94.655,64.1,388.7,410.9,2734.5,NA,11,918.7,696.4,696.4,1258.9,794.1,723.8,4164.8,696.4,399.5,1207.4,-546.6,-342.8,1086.7,917,3407.6,7253.7,845.6,6964.3,3071,220.6,93.5,557.6,A,10600.4135,111.99,56.4,1.4,-32.5,NA,-16,NA,-43,NA,-1.3
12897844196,128978,PACKAGING CORP OF AMERICA,75677,2020,12,2020,12/31/2020,INDL,2650,C,D,STD,USD,12,2750.3,387,0,NA,NA,7433.2,3246.3,1080.2,4862.3,94.83,70.5,405.1,412.5,2737.9,NA,11,863.5,461,461,1164.2,787.9,782.6,4186.9,461,421.2,1032.8,-426.1,-311.6,855.7,632.7,3447.9,7568,832.4,6658.2,3246.3,171.7,97.2,535.1,A,13078.0053,137.91,13.2,6.3,36.5,NA,21.8,-55.2,-100.2,NA,-28.1
13336643830,133366,EDWARDS LIFESCIENCES CORP,1099800,2019,12,2019,12/31/2019,INDL,3842,C,D,STD,USD,12,2984,180.4,135.2,NA,NA,6488.1,4148.3,1516.9,952,209.1,25.5,89.3,89.3,678.8,NA,11,1167.7,1046.9,1046.9,1504.2,640.9,902.4,2339.8,1046.9,254.4,1179.4,-595.8,-115.6,1280.4,1166.5,1140.4,1652.7,543.6,4348,4148.3,119.6,20.7,2026.3,A,48780.939,233.29,-88,-105.4,-63.5,43.2,9.4,NA,-133.6,-73.1,NA
13336644196,133366,EDWARDS LIFESCIENCES CORP,1099800,2020,12,2020,12/31/2020,INDL,3842,C,D,STD,USD,12,3091,196.5,10,NA,NA,7237.1,4574.3,1419.2,973.4,624.3,27.2,107.2,107.2,694.9,NA,11,1173.2,823.4,823.4,1504.6,802.3,893.9,2662.8,823.4,407,1054.3,-531.1,-486.9,1279.1,916.7,1489.4,2087.9,514.6,4386.3,4574.3,93.3,15.8,2026.6,A,56954.889,91.23,41.9,-120.6,186,-52.9,-12.2,NA,-381.5,NA,NA
13376843830,133768,METLIFE INC,1099219,2019,12,2019,12/31/2019,INDL,6311,C,D,STD,USD,12,NA,17369,32,NA,NA,740463,66144,38408,55853,915.338,268,756,630,19263,NA,11,9308,5899,5909,13586,0,NA,674081,5899,0,13786,-17586,4568,8144,6795,2788,4188,NA,69744,66144,886,979,4991,A,46654.7779,50.97,-506,0,NA,NA,7931,NA,-246,NA,-332
13376844196,133768,METLIFE INC,1099219,2020,12,2020,12/31/2020,INDL,6311,C,D,STD,USD,12,NA,18628,1684,NA,NA,795146,74558,38634,54609,892.911,470,675,619,20071,NA,11,10112,5407,5418,15354,0,NA,720329,5407,0,11639,-18569,10729,7930,6927,2614,4114,NA,67906,74558,1509,939,4692,A,41922.1715,46.95,946,0,NA,NA,3907,NA,-143,-13,NA
13599043830,135990,NRG ENERGY INC,1013871,2019,12,2019,12/31/2019,INDL,4911,C,D,STD,USD,12,3088,722,355,NA,NA,12531,1658,385,8122,248.996,161,373,502,NA,NA,11,579,4117,4120,1368,383,2359,10853,4438,228,1413,556,-2148,1326,786,3057,4809,1002,9821,1658,-3334,416,NA,A,9897.591,39.75,5,22,NA,NA,-375,NA,-90,NA,-23
13599044196,135990,NRG ENERGY INC,1013871,2020,12,2020,12/31/2020,INDL,4911,C,D,STD,USD,12,6028,649,284,NA,NA,14902,1680,3930,7528,244.232,70,435,582,NA,NA,11,579,510,510,1247,327,1915,13222,510,230,1837,-494,2204,1130,761,2848,4784,866,9093,1680,251,403,NA,A,9170.9116,37.55,NA,27,NA,NA,-178,NA,-34,NA,0
13672543830,136725,INTUITIVE SURGICAL INC,1035267,2019,12,2019,12/31/2019,INDL,3845,C,D,STD,USD,12,4662.6,123.5,59.7,NA,NA,9733.2,8263.8,3221.7,1168.6,116,7.7,199.7,NA,76.4,NA,14,307.2,1379.3,1381.8,419.3,595.5,1030.2,1448.5,1379.3,425.6,1598.2,-1154.4,-168.4,1382.2,1502.2,1347.3,1910.4,708.3,4478.5,8263.8,120.4,0,1728,A,68573.4,591.15,38.8,-360.5,69.7,NA,-69.5,NA,-7.7,NA,NA
13672544196,136725,INTUITIVE SURGICAL INC,1035267,2020,12,2020,12/31/2020,INDL,3845,C,D,STD,USD,12,6625.9,81.6,37.7,NA,NA,11168.9,9731.5,5171.5,1226.8,117.7,21.9,270.4,NA,79.9,NA,14,336.7,1060.6,1066.8,414.1,601.5,965.2,1409.8,1060.6,341.5,1484.8,-940.6,-85.7,1139.8,1207,1641.2,2398.9,726.6,4438.4,9731.5,140.2,0,1801.4,A,96290.37,818.1,5.7,-170.1,-48.9,NA,-59.9,NA,-90,NA,NA
13820543830,138205,ILLUMINA INC,1110803,2019,12,2019,12/31/2019,INDL,3826,C,D,STD,USD,12,4451,149,0,NA,NA,7316,4613,3414,888,147,45,188,188,1881,NA,14,824,1002,990,969,359,665,2703,1002,209,1051,745,-897,1040,1118,1444,2012,573,3543,4613,128,52,1427,A,48765.78,331.74,-58,25,-79,NA,-82,NA,-1,NA,-12
13820544196,138205,ILLUMINA INC,1110803,2020,12,2020,12/31/2020,INDL,3826,C,D,STD,USD,12,4483,192,98,NA,NA,7585,4694,3472,845,146,562,187,187,1906,NA,14,897,656,656,1039,372,1244,2891,656,189,1080,-554,-766,729,856,1454,2132,487,3239,4694,200,49,1478,A,54020,370,89,-12,33,NA,-37,NA,-149,NA,0
13874343830,138743,EQUINIX INC,1101239,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,2872.616,52.232,34.143,NA,NA,23965.615,8840.606,1887.029,1525.347,85.308,941.672,1284.837,1297.879,13287.317,NA,14,4781.858,507.45,507.245,6884.247,0,2157.863,15125.233,507.45,2248.674,1992.728,-1944.567,1202.082,1165.892,692.597,13627.964,19562.614,699.167,5562.14,8840.606,185.352,511.857,1586.064,A,49794.2796,583.7,-26.909,0,-27.928,NA,-38.482,NA,-93.396,-15.79,NA
13874344196,138743,EQUINIX INC,1101239,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,2609.155,77.705,1180.272,NA,78,27006.841,10633.988,1620.536,1642.371,89.134,524.365,1423.369,1439.108,13923.339,NA,14,5472.553,369.777,370.074,7643.498,0,2024.75,16372.723,369.777,2482.686,2309.826,-3426.972,815.526,1123.468,516.225,15978.141,23154.41,690.272,5998.545,10633.988,146.151,433.216,1809.337,A,63657.7201,714.18,25.412,0,25.801,NA,-19.042,NA,-217.645,-7.306,NA
13966543830,139665,MOODY'S CORP,1059556,2019,12,2019,12/31/2019,INDL,7323,C,D,STD,USD,12,3679,38,162,NA,NA,10265,612,1930,1387,187.687,89,200,200,6155,NA,11,3722,1422,1429,5220,0,1912,9428,1422,69,1675,36,-1563,2091,1810,748,1587,1419,4829,612,381,164,1151,A,44558.7707,237.41,-134,0,77,NA,-47,NA,-105,-14,-60
