,key_gvkey,key_gvkey_fund,key_tic,month,quarter,year,qyear,date,comnam,permno,hsiccd,ticker,gvkey,prc,prc_change,prc_change_perc,S&P500_index,S&P500_index_change,S&P500_index_change_perc,EA,Intercept3d,Slope3d,Exp. Return1 [-1],Exp. Return1 [0],Exp. Return1 [1],AR1 [-1],AR1 [0],AR1 [1],CAR3d,Intercept4d,Slope4d,Exp. Return2 [-3],Exp. Return2 [-2],Exp. Return2 [-1],Exp. Return2 [0],AR2 [-3],AR2 [-2],AR2 [-1],AR2 [0],CAR4d,UE,fund_at,fund_ceq,fund_dt,fund_gdwl,fund_ni,fund_mkvalt
576,556822020,#N/A,KHC43951,4,2,2020,22020,30-04-2020,KRAFT HEINZ CO,15408,9999,KHC,5568,30.32999992,-0.950000763,-0.031322149,116.7961456,-3.378614421,-0.028927448,30-04-2020,2.63E-05,0.884480991,-0.013151966,-0.025559444,0.002645557,0.006601008,-0.005762705,-0.017962061,-0.017123758,-3.03E-05,0.888582088,-0.00052092,0.022180831,-0.013269671,-0.025734679,0.008470564,-0.018894588,0.006718713,-0.039792713,-0.043498024,0.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
577,556832020,#N/A,KHC44042,7,3,2020,32020,30-07-2020,KRAFT HEINZ CO,15408,9999,KHC,5568,34.38999939,-0.009998322,-0.000290733,133.6276839,0.262042322,0.001960988,30-07-2020,0.00021234,0.885568979,-0.003039162,0.00194893,0.002404969,-0.03013487,-0.002239663,0.009520565,-0.022853969,0.000309433,0.884100704,-0.007487966,0.013565887,-0.002936677,0.002043145,0.019256044,-0.004487881,-0.030237355,-0.019546777,-0.03501597,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
578,556842020,556842020,KHC44133,10,4,2020,42020,29-10-2020,KRAFT HEINZ CO,15408,9999,KHC,5568,30.04000092,0.549999237,0.018308895,134.6111866,-1.109703904,-0.008243772,29-10-2020,-0.000513908,0.928939839,0.006500687,-0.008171876,0.015352507,0.021562339,0.026480771,0.019953146,0.067996257,0.000113795,0.91869599,-0.008190134,-0.02953984,0.007051036,-0.007459725,0.011460258,-0.018048197,0.02101199,0.006848637,0.021272689,0.15,99830,50103,28910,33089,356,42389.18
579,650242019,#N/A,KR43804,12,4,2019,42019,5/12/2019,KROGER COMPANY,16678,5411,KR,6502,26.79999924,0.690000534,0.025746289,126.8058864,1.127371499,0.00889053,5/12/2019,-0.000316347,0.585700254,0.00019594,0.004890839,-0.00281282,-0.030586684,0.02085545,0.015544736,0.005813502,-0.000262274,0.585348023,-0.003781287,0.003699714,0.000249704,0.00494178,-0.008835886,0.005427705,-0.030640448,0.034582176,0.000533545,-0.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
580,650212020,650212020,KR43895,3,1,2020,12020,5/3/2020,KROGER COMPANY,16678,5411,KR,6502,33.47000122,-1.430000305,-0.042724836,122.4507901,-2.064033393,-0.016856023,5/3/2020,0.000578717,0.623694658,-0.021401362,-0.009934294,-0.044171076,0.102473785,-0.032790541,0.019514369,0.089197612,3.71E-05,0.612670005,-0.013540225,0.026404341,-0.021554493,-0.010290122,0.002084694,0.028810346,0.102626916,-0.04480953,0.088712426,0.02,45256,8602,20028,3076,1659,21165.68
581,650222020,#N/A,KR44000,6,2,2020,22020,18-06-2020,KROGER COMPANY,16678,5411,KR,6502,31.80999947,0.430002213,0.013517831,126.2440483,-0.607207175,-0.004809789,18-06-2020,0.001533576,0.235140723,0.001244861,0.000402599,0.003703796,-0.03172343,0.013115233,-0.00897681,-0.027585008,0.001308968,0.231515388,0.005454521,0.000665669,0.001024704,0.000195428,0.008572814,0.00794185,-0.031503274,0.004945017,-0.010043592,0.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
582,650232020,#N/A,KR44085,9,3,2020,32020,11/9/2020,KROGER COMPANY,16678,5411,KR,6502,34.36999893,-1.529998779,-0.044515532,134.9707471,1.69325285,0.012545332,11/9/2020,0.001206316,0.223565565,0.001550714,0.004011021,0.002323931,-0.012201339,-0.048526552,-0.005977979,-0.06670587,0.001296485,0.220347728,0.005154309,-0.0022137,0.001635925,0.004060821,0.011021352,-0.010293367,-0.012286551,-0.055536884,-0.067095449,0.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
583,650242020,#N/A,KR44168,12,4,2020,42020,3/12/2020,KROGER COMPANY,16678,5411,KR,6502,30.87999916,-0.299999237,-0.009715001,149.401239,1.589333167,0.010638019,3/12/2020,0.00076973,0.201174559,0.001044604,0.002909828,0.000267214,-0.044711427,-0.01262483,0.011832225,-0.045504032,0.000770363,0.201234719,0.002523437,0.000481903,0.00104532,0.002911102,-0.002220457,-0.022293398,-0.044712143,-0.007494544,-0.076720542,0.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
584,656512020,#N/A,LRCX43859,1,1,2020,12020,29-01-2020,LAM RESH CORP,48486,3559,LRCX,6565,298.2200012,12.73001099,0.042686644,132.3305701,0.063288873,0.000478263,29-01-2020,0.001167147,1.661806512,-0.003786012,0.001961929,-0.026737201,-0.007715864,0.040724715,-0.014234082,0.018774769,0.001215429,1.646662605,-0.024948903,0.01613601,-0.003692593,0.002002967,-0.016644363,0.010753924,-0.007809284,0.059331006,0.045631284,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
585,656522020,656522020,LRCX43943,4,2,2020,22020,22-04-2020,LAM RESH CORP,48486,3559,LRCX,6565,271.7799988,-7.820007324,-0.0287733,112.2160835,-0.115187718,-0.001026481,22-04-2020,0.001756044,1.519676278,0.036276243,0.000196125,0.021289157,0.079267792,-0.028969424,-0.011022366,0.039276001,0.001928274,1.501870926,-0.027020554,-0.042657704,0.036044015,0.000386631,-0.017026391,-0.043946747,0.07950002,-0.011746909,0.006779974,-0.56,14559.047,5172.494,5984.094,1484.436,2251.753,47008.7653
586,656532020,#N/A,LRCX44041,7,3,2020,32020,29-07-2020,LAM RESH CORP,48486,3559,LRCX,6565,360.8299866,17.71002197,0.049081348,134.1201263,-0.492442464,-0.003671652,29-07-2020,0.002007521,1.52655675,0.024897141,-0.003597464,0.005001081,0.009207104,0.052678812,-0.00864668,0.053239236,0.001996123,1.523843548,0.015363491,-0.011443541,0.02484506,-0.003598901,0.020387941,-0.014109392,0.009259185,0.028693406,0.04423114,0.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
587,656542020,#N/A,LRCX44125,10,4,2020,42020,21-10-2020,LAM RESH CORP,48486,3559,LRCX,6565,366.6199951,-8.609985352,-0.023484768,140.3416736,0.919682227,0.006553166,21-10-2020,0.001420456,1.526791111,-0.002051328,0.011425771,0.010936888,0.010440325,-0.034910539,-0.022361139,-0.046831353,0.001293811,1.529670964,-0.021166574,0.007595618,-0.002184522,0.011317998,0.01735798,-0.007595618,0.010573519,-0.040842748,-0.020506867,0.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
588,2879012020,#N/A,LW43833,1,1,2020,12020,3/1/2020,LAMB WESTON HOLDINGS INC,16431,2038,LW,28790,93.55999756,-2.86000061,-0.030568626,131.3476867,0.270207253,0.002057191,3/1/2020,-0.001941279,2.292764096,-0.012707223,0.002775374,-0.005505834,0.125324676,-0.033344001,0.011128791,0.103109466,-0.001900844,2.292158571,0.004901872,0.011506494,-0.012663944,0.002814564,0.001885745,-0.034056796,0.125281397,-0.032454371,0.060655974,0.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
589,2879022020,2879022020,LW43922,4,2,2020,22020,1/4/2020,LAMB WESTON HOLDINGS INC,16431,2038,LW,28790,51,-1.119998932,-0.021960763,97.89600803,1.791996129,0.018305099,1/4/2020,-0.000284637,0.92001838,-0.044570538,0.016556391,-0.015601576,-0.062259561,-0.038517154,0.022016967,-0.078759748,-0.000279906,0.92738697,0.027802012,-0.015752283,-0.044920501,0.016696004,-0.020989796,0.006383773,-0.061909598,-0.000970968,-0.077486588,-0.18,4662.3,240,3214.4,303.8,365.9,8771.1023
590,2879032020,#N/A,LW44040,7,3,2020,32020,28-07-2020,LAMB WESTON HOLDINGS INC,16431,2038,LW,28790,62.41999817,-2.609996796,-0.041813471,132.1388002,1.981326184,0.01499428,28-07-2020,0.000145576,1.091294421,-0.009479185,0.01650875,-0.003861278,-0.10513077,-0.058322221,-0.00433136,-0.167784351,0.00024697,1.087783927,-0.005989861,0.009789163,-0.00934683,0.016557507,-0.007543321,0.030187221,-0.105263125,-0.03427015,-0.116889376,-0.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
591,2879042020,#N/A,LW44111,10,4,2020,42020,7/10/2020,LAMB WESTON HOLDINGS INC,16431,2038,LW,28790,72.20999908,2.120002747,0.029358853,139.5470973,1.446494478,0.010365636,7/10/2020,-0.000563723,1.107511927,0.018974352,0.010916343,0.007091867,0.01024451,0.01844251,-0.022159844,0.006527176,-0.000632296,1.103612969,0.018490695,-0.013076204,0.018836996,0.010807355,0.005357424,0.021846881,0.010381865,0.024001429,0.0615876,0.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592,6156712020,#N/A,EL43867,2,1,2020,12020,6/2/2020,LAUDER ESTEE COS INC,82642,2844,EL,61567,211.5299988,-2.569992065,-0.012149539,134.6645746,-1.017406297,-0.007555115,6/2/2020,0.000365326,1.078116341,0.001902594,-0.007779967,0.006852809,0.048812641,-0.004369573,-0.008192845,0.036250223,0.000425559,1.068616429,0.015109451,0.013064894,0.001949282,-0.00764796,0.006399221,-0.008574278,0.048765953,-0.01854876,0.028042135,0.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
593,6156722020,6156722020,EL43952,5,2,2020,22020,1/5/2020,LAUDER ESTEE COS INC,82642,2844,EL,61567,172.5399933,1.840011597,0.010664261,113.4175312,0.335864607,0.002961311,1/5/2020,0.000263805,0.951651972,-0.027265058,0.003081942,0.010435459,0.005382968,0.007582319,-0.035897108,-0.022931821,0.000182849,0.949116419,0.02390707,-0.013958485,-0.027272667,0.002993478,0.023097444,0.01135752,0.005390577,-0.012433183,0.027412358,-0.45,17781,3935,8772,1401,684,68023.857
594,6156732020,#N/A,EL44063,8,3,2020,32020,20-08-2020,LAUDER ESTEE COS INC,82642,2844,EL,61567,198.2700043,8.739990234,0.044081253,137.0814105,0.111104993,0.000810504,20-08-2020,-0.000205696,0.942661797,-0.000954799,0.000558334,0.007268604,-0.066009887,0.043522919,0.019590065,-0.002896903,-0.000213612,0.942832678,0.001385708,-0.005293048,-0.00096285,0.000550558,-0.004563761,0.001589202,-0.066001836,0.048645014,-0.020331381,-0.42,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
595,6156742020,#N/A,EL44137,11,4,2020,42020,2/11/2020,LAUDER ESTEE COS INC,82642,2844,EL,61567,223.8500061,0.939987183,0.004199183,135.7817055,2.773760724,0.020428089,2/11/2020,0.000629912,0.938432319,0.01665846,0.019800291,0.017241555,0.002416485,-0.015601108,-0.004073679,-0.017258302,0.000508186,0.936759343,0.007581827,-0.007214244,0.016508159,0.019644389,0.004161525,-0.008381327,0.002566786,3.77E-05,-0.001615358,0.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
596,664912020,#N/A,LEG43864,2,1,2020,12020,3/2/2020,LEGGETT & PLATT INC,60943,5099,LEG,6649,46.95999908,0.569999695,0.012137984,131.0994706,1.801441853,0.013741031,3/2/2020,-7.40E-05,1.270010356,0.008986983,0.017377251,0.014947372,-0.02222508,-0.005239268,-0.028622898,-0.056087246,-3.79E-05,1.247681835,0.000558779,-0.020988484,0.008863737,0.017106493,-0.00035622,-0.015065776,-0.022101835,0.012494204,-0.025029628,0.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
597,664922020,#N/A,LEG43955,5,2,2020,22020,4/5/2020,LEGGETT & PLATT INC,60943,5099,LEG,6649,34.06000137,-3.720001221,-0.109219057,113.7533958,1.215843883,0.010688418,4/5/2020,-9.07E-05,1.442080914,0.004179709,0.015322822,-0.012089609,0.005005517,-0.124541879,-0.072946644,-0.192483005,-8.00E-05,1.44237657,-0.021570618,-0.041804241,0.004191358,0.015336756,-0.00313786,0.002521548,0.004993868,-0.106081197,-0.101703641,-0.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
598,664932020,#N/A,LEG44046,8,3,2020,32020,3/8/2020,LEGGETT & PLATT INC,60943,5099,LEG,6649,39.70000076,-1.720001221,-0.043324967,134.2212311,0.478716487,0.003566623,3/8/2020,-8.77E-05,1.54205149,0.003730361,0.005412227,0.011085722,-0.013458457,-0.048737194,0.016560388,-0.045635263,-6.22E-05,1.536864396,-0.005705011,0.002951594,0.003743028,0.005419236,0.015603472,0.00458797,-0.013471124,-0.058928439,-0.052208122,0.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
599,664942020,664942020,LEG44137,11,4,2020,42020,2/11/2020,LEGGETT & PLATT INC,60943,5099,LEG,6649,43.52000046,-2.040000916,-0.046875021,135.7817055,2.773760724,0.020428089,2/11/2020,-0.0007796,1.506878737,0.024958086,0.030003052,0.025894386,0.017936736,-0.076878073,-0.02251928,-0.081460616,-0.0008623,1.507196368,0.010518815,-0.013287283,0.024880812,0.029926841,0.009909391,0.019799595,0.018014011,-0.056784411,-0.009061415,0.11,4754,1389.8,2064.7,1388.8,247.6,5874.18
600,666912020,#N/A,LEN43838,1,1,2020,12020,8/1/2020,LENNAR CORP,52708,1531,LEN,6669,57.59000015,0.099998474,0.001736386,131.9329251,0.810902926,0.006146327,8/1/2020,0.00047294,0.508819691,0.002485003,0.003600312,-0.000657905,0.005390404,-0.001863926,0.035846025,0.039372502,0.00073337,0.533251873,0.001830371,-9.57E-05,0.002842047,0.004010911,0.026149051,-0.015580463,0.00503336,-0.024412665,-0.008810717,0.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
601,666912020,#N/A,LEN43909,3,1,2020,12020,19-03-2020,LENNAR CORP,52708,1531,LEN,6669,31.61000061,2.470001221,0.078139866,95.34617489,-4.458461975,-0.046760785,19-03-2020,-0.00067534,1.011492508,0.008074074,-0.047973523,-0.033656615,0.014241597,0.12611339,-0.1051345,0.035220486,4.59E-05,1.064513273,0.062318387,-0.066293217,0.00925398,-0.04973154,-0.109976338,-0.049520366,0.013061691,0.188116204,0.041681191,0.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
602,666922020,#N/A,LEN43997,6,2,2020,22020,15-06-2020,LENNAR CORP,52708,1531,LEN,6669,63.5,0.439998627,0.006929112,124.5217366,2.229706937,0.017906166,15-06-2020,0.000713161,1.323245796,0.015003932,0.024407421,-0.002963669,0.056726026,-0.017478308,-0.004543362,0.034704356,0.000683977,1.316829568,-0.076310553,0.017896587,0.014905453,0.024263346,-0.007876361,0.017580497,0.056824504,0.014805473,0.081334114,0.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
603,666932020,#N/A,LEN44088,9,3,2020,32020,14-09-2020,LENNAR CORP,52708,1531,LEN,6669,79,-3.099998474,-0.039240487,136.6639999,0.683189472,0.004999045,14-09-2020,0.001501748,1.362041598,0.018589013,0.008310655,-0.00014193,0.001028909,-0.047551142,0.03953584,-0.006986393,0.001245507,1.364413707,-0.020489889,0.003347353,0.01836253,0.008066272,0.016663515,0.022877857,0.001255392,-0.055904002,-0.015107239,0.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
604,666942020,666942020,LEN44181,12,4,2020,42020,16-12-2020,LENNAR CORP,52708,1531,LEN,6669,74.29000092,5.659996033,0.076187858,150.5111758,1.163919441,0.00773311,16-12-2020,0.000881436,1.341745671,0.002259886,0.011257302,-0.000632167,0.003425753,0.064930556,0.011764117,0.080120426,0.000736216,1.345421226,-0.0029222,0.016710687,0.002118443,0.011140506,0.029310299,-0.027556931,0.003567196,0.046877559,0.052198123,0.5,29935.177,17994.856,6234.005,3632.058,2465.036,23151.0118
605,673012020,#N/A,LLY43860,1,1,2020,12020,30-01-2020,LILLY ELI & CO,50876,2834,LLY,6730,142.6699982,-3.029998779,-0.021237813,132.393859,-2.223101367,-0.016791575,30-01-2020,0.000214602,0.649224145,0.000525102,-0.010686894,0.00484654,0.019128986,-0.01055092,0.004892794,0.013470861,0.000256382,0.66336643,0.006267214,-0.00172084,0.000573646,-0.010882585,0.000601393,0.006460203,0.019080443,-0.021839206,0.004302832,0.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
606,673022020,#N/A,LLY43944,4,2,2020,22020,23-04-2020,LILLY ELI & CO,50876,2834,LLY,6730,159.9299927,3,0.018758208,112.1008958,1.440885441,0.012853469,23-04-2020,0.001382388,0.747343223,0.000615254,0.010988341,0.015819945,0.019932164,0.007769866,-0.025885614,0.001816416,0.001424473,0.742028086,-0.020604082,0.018280009,0.000662795,0.010962109,-0.011844079,0.008182352,0.019884622,0.030602286,0.046825182,0.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
607,673032020,#N/A,LLY44042,7,3,2020,32020,30-07-2020,LILLY ELI & CO,50876,2834,LLY,6730,153,-2.710006714,-0.017712462,133.6276839,0.262042322,0.001960988,30-07-2020,0.001353422,0.709963202,-0.001253316,0.002745651,0.003111259,-0.052842511,-0.020458113,0.013855959,-0.059444665,0.001463063,0.711048657,-0.004808089,0.012124726,-0.001147661,0.002857421,0.01820369,-0.017658042,-0.052948166,-0.035916152,-0.088318671,0.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
608,673042020,673042020,LLY44131,10,4,2020,42020,27-10-2020,LILLY ELI & CO,50876,2834,LLY,6730,131.8999939,-0.589996338,-0.004473058,138.0585806,-4.456249682,-0.032277962,27-10-2020,0.000773452,0.689506659,-0.005458876,-0.021482418,0.005980043,-0.063701345,0.01700936,0.003463301,-0.043228684,0.000773607,0.691596699,0.005084303,-0.012966593,-0.005477612,-0.021549726,6.93E-05,0.008190585,-0.063682608,-0.004542381,-0.059965081,-0.18,46633.1,5641.6,16595.3,3766.5,6193.7,153068.6556
609,674212020,#N/A,LNC43866,2,1,2020,12020,5/2/2020,LINCOLN NATIONAL CORP,49015,6311,LNC,6742,57.99000168,1.379997253,0.023797158,134.472832,0.191742569,0.001425883,5/2/2020,-0.001307719,1.751149776,0.019404453,0.001189216,-0.014537856,0.02208264,0.022607942,0.016053776,0.060744359,-0.001274871,1.751443221,0.011220931,0.022791765,0.019440773,0.001222483,-0.012322278,0.000361528,0.022046321,0.036119436,0.046205007,0.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
610,674222020,#N/A,LNC43958,5,2,2020,22020,7/5/2020,LINCOLN NATIONAL CORP,49015,6311,LNC,6742,34.77000046,1.880001068,0.05406963,115.6120003,1.913155853,0.016548073,7/5/2020,-0.002034784,2.20712627,0.028926697,0.034488903,-0.002999413,0.133560787,0.019580727,-0.034381288,0.118760226,-0.001665831,2.205291494,0.021905247,-0.02001501,0.029269912,0.034827494,-0.029242387,-0.058827038,0.133217572,0.083312018,0.128460164,-0.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
611,674232020,#N/A,LNC44048,8,3,2020,32020,5/8/2020,LINCOLN NATIONAL CORP,49015,6311,LNC,6742,39,-3.080001831,-0.078974406,135.6759578,0.154873892,0.001141498,5/8/2020,-0.001799831,2.291507826,0.014803998,0.000815922,0.005546738,0.053396544,-0.079790328,0.062382064,0.035988279,-0.001891893,2.289762076,0.003777455,0.006274824,0.014699286,0.000721866,0.004540264,-0.034747508,0.053501256,-0.08351467,-0.060220658,-0.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
612,674242020,674242020,LNC44139,11,4,2020,42020,4/11/2020,LINCOLN NATIONAL CORP,49015,6311,LNC,6742,35.02999878,0.870002747,0.024835934,141.0081032,2.44473574,0.017337555,4/11/2020,-0.001690661,2.243542443,0.038023364,0.037206879,-0.020044303,-0.101141862,-0.012370945,-0.030930676,-0.144443484,-0.001550441,2.245759991,0.036807434,0.044326143,0.038202838,0.037385546,-0.000625083,-0.016281038,-0.101321336,0.025461018,-0.09276644,-3.02,365948,22699,7110,1778,499,9676.1223
613,682942019,#N/A,LOW43789,11,4,2019,42019,20-11-2019,LOWES COMPANIES INC,61399,5211,LOW,6829,117.8300018,-0.810005188,-0.006874354,126.4763299,-0.415608206,-0.003286055,20-11-2019,0.004772948,-2.845129991,0.01345855,0.014122203,-0.00070051,0.025606707,-0.020996557,0.010784259,0.01539441,0.004612743,-2.840379898,0.005993284,0.000786889,0.013283844,0.013946388,-0.010321539,-0.014871354,0.025781414,0.003447185,0.004035705,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
614,682912020,682912020,LOW43887,2,1,2020,12020,26-02-2020,LOWES COMPANIES INC,61399,5211,LOW,6829,113.3000031,-5.680000305,-0.050132393,125.9257572,-5.037469421,-0.040003487,26-02-2020,7.42E-05,1.043226723,-0.006330643,-0.041658485,-0.00986297,-0.037712504,-0.008473908,0.000106391,-0.04608002,0.00011778,1.066056654,-0.033288975,-0.033133054,-0.006427248,-0.042528204,0.014136522,-0.002584193,-0.037615898,-0.064268915,-0.090332485,0.03,39471,1972,21809,303,4281,88691.12
615,682922020,#N/A,LOW43971,5,2,2020,22020,20-05-2020,LOWES COMPANIES INC,61399,5211,LOW,6829,116.9899979,3.650001526,0.031199261,120.0092378,-0.866095712,-0.007216909,20-05-2020,0.000861209,1.25024584,0.020955246,-0.008161701,0.009816652,-0.019928506,0.039360962,0.003528844,0.022961301,0.000440337,1.261604168,0.04712122,-0.011650805,0.020716926,-0.008664545,-0.021193952,0.012850149,-0.019690186,0.052393213,0.024359225,0.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
616,682932020,#N/A,LOW44062,8,3,2020,32020,19-08-2020,LOWES COMPANIES INC,61399,5211,LOW,6829,158.2799988,0.300003052,0.001895395,137.1904312,-0.109020723,-0.000794667,19-08-2020,0.001059226,1.218460998,-0.005505136,9.10E-05,0.002046793,0.007848212,0.001804439,0.017753934,0.027406585,0.001518715,1.221511983,0.00598731,0.003590756,-0.005062084,0.00054802,0.020383089,-0.006747123,0.00740516,-0.018487695,0.002553432,1.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
617,682942020,#N/A,LOW44153,11,4,2020,42020,18-11-2020,LOWES COMPANIES INC,61399,5211,LOW,6829,146.7400055,2.86000061,0.019490258,146.3408687,0.49193835,0.003361592,18-11-2020,0.000707852,1.189716444,-0.011779087,0.004707194,-0.006584164,-0.070292695,0.014783064,0.008789957,-0.046719674,0.000832929,1.187703994,0.014550864,-0.004890676,-0.011632888,0.004825506,0.002217322,-0.007709654,-0.070438894,0.017272936,-0.058658289,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
618,15874212020,#N/A,MKTX43859,1,1,2020,12020,29-01-2020,MARKETAXESS HLDGS INC,90454,6211,MKTX,158742,352.0400085,6.119995117,0.017384374,132.3305701,0.063288873,0.000478263,29-01-2020,0.030165165,-22.15827936,0.096209853,0.01956767,0.402237567,-0.117967673,-0.002183296,-0.413349949,-0.533500918,0.031262702,-22.2809671,0.385291886,-0.170627459,0.097673072,0.02060653,-0.389216521,0.176244208,-0.119430892,0.406600895,0.07419769,-0.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
619,15874222020,#N/A,MKTX43950,4,2,2020,22020,29-04-2020,MARKETAXESS HLDGS INC,90454,6211,MKTX,158742,456.7099915,-1.699981689,-0.003722235,118.5626668,-1.766521185,-0.014899472,29-04-2020,0.027164324,-8.882520911,-0.194864175,0.1595092,0.284112985,0.229478947,-0.163231434,-0.295585263,-0.22933775,0.026954643,-8.882289138,-0.144637942,0.031859222,-0.195068063,0.159296065,0.193495497,-0.032221557,0.229682835,-0.197217732,0.193739044,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
620,15874232020,#N/A,MKTX44034,7,3,2020,32020,22-07-2020,MARKETAXESS HLDGS INC,90454,6211,MKTX,158742,527.1099854,-17.92999268,-0.034015657,134.0544314,-1.137052536,-0.008482021,22-07-2020,0.001899719,0.802539567,0.007827703,-0.004907439,-0.002701658,-0.019712653,-0.029108219,-0.003916817,-0.052737689,0.001485987,0.797698908,0.005613129,0.00381612,0.007378215,-0.005280112,-0.002777643,-0.004939564,-0.019263165,-0.031238014,-0.058218387,0.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
621,15874242020,15874242020,MKTX44131,10,4,2020,42020,27-10-2020,MARKETAXESS HLDGS INC,90454,6211,MKTX,158742,573,-15.97998047,-0.027888273,138.0585806,-4.456249682,-0.032277962,27-10-2020,0.001605041,0.823772501,-0.005840892,-0.024984657,0.007825497,0.05277956,-0.002903616,-0.009908069,0.039967876,0.001772095,0.823994573,0.006908022,-0.0145985,-0.005675845,-0.024824771,-0.021818966,-0.00615614,0.052614513,-0.006069307,0.0185701,0.08,1331.429,955.061,93.612,147.388,299.377,0
622,706512020,#N/A,MMC43860,1,1,2020,12020,30-01-2020,MARSH & MCLENNAN COS INC,45751,6411,MMC,7065,114.5999985,-2.739997864,-0.023909231,132.393859,-2.223101367,-0.016791575,30-01-2020,0.000488807,0.877401537,0.000908436,-0.014244146,0.006748694,-0.012466173,-0.009665085,0.00746547,-0.014665788,0.000574603,0.901676412,0.008744787,-0.002112923,0.001005842,-0.014565964,0.010193261,0.009061012,-0.012563578,-0.034102492,-0.027411797,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623,706522020,#N/A,MMC43951,4,2,2020,22020,30-04-2020,MARSH & MCLENNAN COS INC,45751,6411,MMC,7065,97.33000183,-0.230003357,-0.002363129,116.7961456,-3.378614421,-0.028927448,30-04-2020,0.000117567,0.909766037,-0.013437467,-0.026199643,0.002811667,0.042078336,0.023836514,0.014078131,0.079992981,0.000191864,0.912684005,-0.000312098,0.023005416,-0.013406647,-0.026209755,-0.014893761,-0.008422524,0.042047515,0.012530632,0.031261863,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
624,706532020,#N/A,MMC44042,7,3,2020,32020,30-07-2020,MARSH & MCLENNAN COS INC,45751,6411,MMC,7065,116.7099991,-0.11000061,-0.000942512,133.6276839,0.262042322,0.001960988,30-07-2020,0.00031865,0.890518511,-0.002951024,0.002064947,0.002523534,0.012727778,-0.003007459,-0.00921306,0.000507259,0.00030475,0.891165299,-0.007554956,0.013667132,-0.002967299,0.002052314,0.004064846,-0.001671661,0.012744053,-0.005007358,0.01012988,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
625,706542020,706542020,MMC44133,10,4,2020,42020,29-10-2020,MARSH & MCLENNAN COS INC,45751,6411,MMC,7065,102.9499969,0.510002136,0.004953882,134.6111866,-1.109703904,-0.008243772,29-10-2020,-5.57E-05,0.868137497,0.006499743,-0.007212449,0.01477218,-0.049092525,0.012166331,-0.00095041,-0.037876604,-3.23E-06,0.868810751,-0.007856254,-0.02804667,0.006557319,-0.007165507,0.001735157,0.001962033,-0.049150102,0.003218725,-0.042234187,0.1,33049,9104,13579,15517,2016,59404.059
626,2973312020,#N/A,MLM43872,2,1,2020,12020,11/2/2020,MARTIN MARIETTA MATERIALS INC,80204,1423,MLM,29733,262.7600098,-2.760009766,-0.010503919,135.1906021,0.995528455,0.007363888,11/2/2020,0.001247812,0.647673875,0.004808764,0.00601721,0.001346383,-0.055497006,-0.016521129,0.008961281,-0.063056853,0.00117606,0.634473528,-0.00361746,0.004993957,0.004664436,0.005848252,0.00332573,0.004819989,-0.055352677,-0.013829648,-0.061036607,-0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
